x,y,z,Activity
2.889591,-10.477013000000001,-1.6848961999999998,no_fall
2.7961853,-10.387199,-1.3256433,no_fall
2.7207422,-10.290201,-1.3771361999999998,no_fall
2.7482848,-10.1333275,-1.2657677999999999,no_fall
2.5806336,-10.061477,-1.2454101999999998,no_fall
2.4788451,-9.887838,-1.1975098,no_fall
2.290836,-9.831555,-1.0394385,no_fall
2.102827,-9.711803999999999,-0.83945435,no_fall
1.9746936999999998,-9.801618,-0.4897815,no_fall
1.8549427,-9.971663000000001,-0.305365,no_fall
1.8453625,-9.948911,-0.12693603,no_fall
1.8262023999999997,-9.970467,-0.04670288,no_fall
1.8178198,-10.008786,-0.05388794,no_fall
1.7902771,-9.857901,0.24429199,no_fall
1.5447876,-9.989627,0.18441649999999998,no_fall
1.5567627,-10.035131,0.15328126,no_fall
1.419049,-10.019565,0.3221301,no_fall
1.3316308000000001,-9.958491,0.42751098,no_fall
1.2777428999999998,-9.7321615,0.38200559999999995,no_fall
1.3100756000000002,-9.483080000000001,0.3580554,no_fall
1.3519886,-9.423204,0.5616321,no_fall
1.3687537,-9.45434,0.9520203000000002,no_fall
1.3962964,-9.505833,1.1304492,no_fall
1.5196398000000002,-9.477093,1.3495935,no_fall
1.5112573,-9.277108,1.3663586,no_fall
1.3807287,-9.20406,1.6681311,no_fall
1.3136683,-9.156158999999999,1.7208215,no_fall
1.355581,-9.216035,1.9423609,no_fall
1.1484119,-9.280700999999999,2.3758592999999997,no_fall
1.1232642,-9.243578,2.579436,no_fall
0.99752563,-9.25675,2.711162,no_fall
0.92567503,-9.178912,2.6704468999999995,no_fall
0.90531737,-9.129814,2.6596692,no_fall
0.82268924,-8.90109,2.718347,no_fall
0.89932984,-8.582553,2.9913795,no_fall
0.7819739,-8.103549000000001,3.2751892000000002,no_fall
0.8358618,-7.665260000000001,3.4775684,no_fall
0.6873706,-7.484436,3.556604,no_fall
0.58558226,-7.725135300000001,3.7841308,no_fall
0.5005590999999999,-8.055648,4.0882983,no_fall
0.4682263,-8.34784,4.2367897,no_fall
0.37721556,-8.5011215,4.5457472999999995,no_fall
0.28740233,-8.503517,4.5684996,no_fall
0.2215393,-8.630453,4.739743700000001,no_fall
0.14609618,-8.646021000000001,4.878655,no_fall
0.32332763,-8.7825365,4.912185,no_fall
0.2694397,-8.812474,5.078639,no_fall
0.31734008,-8.801697,5.072651400000001,no_fall
0.3185376,-8.610095,5.2019825,no_fall
0.35206786,-8.447234,5.144501999999999,no_fall
0.34967285,-8.313113000000001,5.126539,no_fall
0.32811767,-8.254435,5.121749400000001,no_fall
0.3221301,-8.153844,5.2007847,no_fall
0.33889526,-8.2233,5.219945,no_fall
0.26225463,-8.236472000000001,5.3624487,no_fall
0.21435425,-8.246052,5.243894999999999,no_fall
0.24548951,-8.147857,5.4714220000000005,no_fall
0.23351439999999998,-8.146659,5.349276000000001,no_fall
0.16525635,-7.999365299999999,5.344486,no_fall
0.2215393,-8.013736,5.3313136,no_fall
0.2215393,-7.962242599999999,5.253475,no_fall
0.28740233,-7.777825999999999,5.356461,no_fall
0.20118164,-7.7059755,5.4726195,no_fall
0.27422974,-7.789801,5.430707,no_fall
0.29219237,-7.8472815,5.5133348,no_fall
0.28979737,-8.192164,5.701344000000001,no_fall
0.17603393,-8.066425,5.603148,no_fall
0.122145995,-8.035291,5.560037599999999,no_fall
0.082628176,-7.882009500000001,5.575605400000001,no_fall
0.08981323,-8.011339999999999,5.5803957,no_fall
0.034727782,-7.9346995,5.669011,no_fall
0.15567628,-7.7945910000000005,5.737269400000001,no_fall
0.068258055,-7.513176400000001,5.7264919999999995,no_fall
-0.028740235,-7.3982152999999995,5.6977515,no_fall
0.039517824,-7.459288000000001,5.7145166,no_fall
-0.05388794,-7.6688523,5.52531,no_fall
0.022752685,-7.820936,5.7145166,no_fall
-0.10178833,-7.8077635999999995,5.799539599999999,no_fall
-0.067060545,-7.871231599999999,5.86181,no_fall
-0.04430786,-7.858059,5.7564297,no_fall
-0.16046631,-7.9155397,5.8953404,no_fall
-0.05508545,-7.9299097000000005,5.943241,no_fall
-0.062270507,-8.035291,5.974376,no_fall
-0.04550537,-8.076006,5.8294773,no_fall
-0.069455564,-8.022117999999999,5.965994,no_fall
-0.065863036,-8.032895,6.0222764,no_fall
-0.083825685,-7.970625,5.8809705,no_fall
-0.083825685,-7.8592566999999995,5.8761806,no_fall
-0.1484912,-7.703580400000001,5.760022,no_fall
-0.081430666,-7.6975926999999995,5.755232,no_fall
-0.20237915,-7.7047777,5.670209,no_fall
-0.15328126,-7.5467067,5.670209,no_fall
0.0047900393,-7.577841800000001,5.703739,no_fall
0.08741821,-7.435338000000001,5.6486535,no_fall
0.122145995,-7.452103,5.8079224,no_fall
0.17244141,-7.4964113,5.769602,no_fall
0.17842895,-7.6556797,5.945636,no_fall
0.18082398,-7.818541000000001,5.9061184,no_fall
0.07304809,-7.856861599999999,5.936056,no_fall
-0.05029541,-7.802973700000001,5.912105599999999,no_fall
-0.10298584,-7.69879,5.769602,no_fall
-0.020357667,-7.6640625,5.7851696,no_fall
-0.068258055,-7.6796303,5.694159,no_fall
-0.0047900393,-7.7466908,5.9073157,no_fall
-0.038320314,-7.763456,5.9073157,no_fall
-0.09101074,-7.728728,5.915698,no_fall
-0.15208374,-7.8939843,6.112089599999999,no_fall
-0.12813355,-7.928712400000001,6.3503942,no_fall
-0.05029541,-8.089178,6.3743443,no_fall
-0.08741821,-8.171806,6.422244999999999,no_fall
-0.11136841,-8.196955,6.3372215999999995,no_fall
-0.14370117,-8.138276,6.261778400000001,no_fall
-0.18681152,-7.96823,6.084547,no_fall
-0.12573853,-7.873626700000001,6.0546093,no_fall
-0.15328126,-7.709567999999999,5.9037232,no_fall
-0.13052857,-7.484436,5.8438478,no_fall
0.0,-7.237749000000001,5.659431,no_fall
0.12573853,-6.955137,5.5899754,no_fall
0.20237915,-6.8808913,5.459447,no_fall
0.4658313,-6.901249000000001,5.295388,no_fall
0.5783972,-7.1168002999999995,5.2558703,no_fall
0.7759863,-7.201823700000001,5.155279599999999,no_fall
0.984353,-7.345525,5.313350700000001,no_fall
1.0681787,-7.3850427,5.3780165,no_fall
1.169967,-7.5191636,5.4965696,no_fall
1.1891272,-7.682025,5.3947816,no_fall
1.2573853000000002,-7.641309700000001,5.310956,no_fall
1.1591895,-7.629335,5.324128599999999,no_fall
1.1244617000000001,-7.616162299999999,5.3049684,no_fall
1.0753638,-7.508386,5.0331335,no_fall
1.1064991000000002,-7.5814342,4.91458,no_fall
1.0118958,-7.7814183,4.998406,no_fall
0.92208254,-7.871231599999999,5.100194,no_fall
0.85142946,-8.032895,5.0427136,no_fall
0.76281375,-7.9814024,5.072651400000001,no_fall
0.61073,-7.904762,5.003196,no_fall
0.7268884,-7.8963795,5.0091834,no_fall
0.85023195,-7.909552000000001,5.045109,no_fall
0.96399534,-7.9143419999999995,5.022355999999999,no_fall
1.0933264,-8.1071415,4.990023000000001,no_fall
1.1100916,-8.349038,5.116959,no_fall
1.2142749,-8.432864,5.1876125,no_fall
1.1304492,-8.525072,5.2403026,no_fall
1.0705737,-8.637638,5.277426,no_fall
1.0801538,-8.801697,5.316943,no_fall
1.0933264,-8.932225,5.459447,no_fall
0.9963280999999999,-8.940608000000001,5.2822156,no_fall
0.9951306000000001,-8.648416000000001,5.2678456,no_fall
0.984353,-8.570578,5.1612673,no_fall
1.0095007,-8.394544,4.9792457,no_fall
1.0945239,-8.372989,5.155279599999999,no_fall
0.98794556,-8.545428999999999,5.16486,no_fall
0.93286014,-8.522677,5.3049684,no_fall
0.94363767,-8.331076,5.2187475999999995,no_fall
0.8861572,-8.156239,5.344486,no_fall
0.95441526,-8.002957,5.387596599999999,no_fall
1.1711645,-7.895181699999999,5.431904299999999,no_fall
1.3615686000000002,-7.749086,5.5265074,no_fall
1.4908997,-7.7083699999999995,5.415139,no_fall
1.6884887,-7.5802369999999994,5.520519999999999,no_fall
1.6980688999999998,-7.5754466,5.452262,no_fall
1.8118323,-7.3910303,5.4414845000000005,no_fall
1.8920654,-7.387438,5.485792,no_fall
2.0070264,-7.408993,5.646258400000001,no_fall
2.2273680000000002,-7.513176400000001,5.647456,no_fall
2.4968077999999996,-7.6592727,5.798342,no_fall
2.6273365,-7.9179344,6.004314,no_fall
2.711162,-8.165819,6.156398,no_fall
2.6908045,-8.322693,6.1983104,no_fall
2.5650659,-8.357421,6.239026,no_fall
2.535128,-8.389753,6.2007055,no_fall
2.6117687000000003,-8.462802,6.1695704000000005,no_fall
2.4800427000000003,-8.547825,6.13125,no_fall
2.384242,-8.525072,6.3911095,no_fall
2.13516,-8.490344,6.4737377,no_fall
2.1830604,-8.222102,6.405480000000001,no_fall
1.9136206000000002,-8.117919,6.357579,no_fall
1.6789087,-7.96823,6.5192432,no_fall
1.7483642,-7.764653,6.6114516000000005,no_fall
1.7878821,-7.789801,6.4330225,no_fall
1.6106506999999999,-7.6963954,6.3515916,no_fall
1.7531543,-7.799381299999999,6.3707519999999995,no_fall
1.7016613,-7.8125539999999996,6.4617629999999995,no_fall
1.6968713,-7.656877499999999,6.2402234000000005,no_fall
1.5962806,-7.277267,6.3180614,no_fall
1.4597643999999999,-6.891669,6.621031299999999,no_fall
1.5747254,-6.393504599999999,6.715635000000001,no_fall
1.3663586,-6.16478,6.6797094,no_fall
1.3304334,-5.5360875,6.6641417,no_fall
1.0370435,-5.342091,6.605464,no_fall
0.7544311,-5.3804110000000005,6.482120500000001,no_fall
0.39637575,-5.4534593000000005,6.707252,no_fall
0.11855347,-5.3408937000000005,7.436536,no_fall
-0.13771363,-5.259462999999999,7.8963795,no_fall
-0.2802173,-5.3852015,8.21851,no_fall
-0.40116578,-5.403164,8.338261,no_fall
-0.5520520000000001,-5.459447,8.013736,no_fall
-0.4897815,-5.603148,7.777825999999999,no_fall
-0.37242553,-5.798342,7.5694593999999995,no_fall
-0.49816406,-5.6247034000000005,7.556286999999999,no_fall
-0.40595582,-5.138514499999999,7.643705000000001,no_fall
-0.3185376,-4.8942223,7.7466908,no_fall
-0.15328126,-4.8223720000000005,7.9718227,no_fall
0.0,-5.1840196,8.383766,no_fall
-0.0119750975,-5.9037232,8.907078,no_fall
-0.026345216,-6.393504599999999,8.799302,no_fall
-0.11615845,-6.4330225,8.592133,no_fall
-0.39996827,-6.052214,8.131091,no_fall
-0.39278320000000005,-5.7851696,7.9143419999999995,no_fall
-0.48379394,-5.7612195,8.144264,no_fall
-0.6646179,-5.503755,7.927514599999999,no_fall
-0.8202941999999999,-6.174360299999999,10.039922,no_fall
-1.6549585,-6.4593678,9.926159,no_fall
-1.5423926000000001,-4.457131400000001,9.893825999999999,no_fall
-0.92687255,-2.823728,8.642428,no_fall
-0.7604187,-2.1088147,7.9921803,no_fall
-0.98674804,-3.424878,8.111931,no_fall
-1.1675719999999998,-6.3180614,8.9022875,no_fall
-1.0849438999999999,-8.7262535,9.479486999999999,no_fall
-0.7089258,-10.166858,9.290280000000001,no_fall
-0.20597167,-9.48787,9.006471000000001,no_fall
0.14010864,-7.341932300000001,8.456814,no_fall
0.11975098,-5.5384827,7.9346995,no_fall
0.08981323,-4.411626,7.303611999999999,no_fall
-0.46942383,-4.2499623,7.0533323,no_fall
-0.85382444,-4.916975,6.979087,no_fall
-1.1855347,-5.6905665,6.955137,no_fall
-1.4154565000000001,-6.0605970000000005,6.8317933,no_fall
-1.4238391000000001,-6.2821364,7.0485425,no_fall
-1.4980847,-6.0977197,6.9683094,no_fall
-1.3615686000000002,-5.575605400000001,6.983877000000001,no_fall
-1.0813513000000001,-5.4163365,6.946753999999999,no_fall
-1.0130932,-5.5636306,6.791078,no_fall
-0.9915381,-5.509742299999999,6.8090405,no_fall
-0.9316626,-5.087021400000001,6.828200999999999,no_fall
-1.1005114,-4.7110033,6.882088700000001,no_fall
-1.1927197,-4.411626,6.9311867,no_fall
-1.3316308000000001,-4.1445813,7.2269716,no_fall
-1.419049,-3.9074742999999996,7.6856174,no_fall
-1.5136523000000002,-3.6500099,8.099956500000001,no_fall
-1.7579443,-3.5769617999999994,7.895181699999999,no_fall
-2.0309765,-3.6655773999999997,7.644902,no_fall
-2.102827,-3.8272412000000005,7.419770699999999,no_fall
-1.959126,-3.7781434000000003,7.2940320000000005,no_fall
-1.7711169999999998,-3.5625915999999997,7.3251669999999995,no_fall
-1.6801061999999998,-3.7685633000000003,6.9659142,no_fall
-1.6645386000000002,-4.3493557,7.109615299999999,no_fall
-1.7076488999999997,-5.060676,7.690407799999999,no_fall
-1.6202306999999998,-5.5660253,7.9514647,no_fall
-1.3004956,-5.646258400000001,8.131091,no_fall
-1.1603868999999998,-5.205575,8.238866999999999,no_fall
-1.0298584000000002,-4.325405,7.828121,no_fall
-1.0011181999999998,-3.8308337,7.0353699999999995,no_fall
-0.70533323,-3.7314404999999997,6.892866000000001,no_fall
-0.3185376,-3.7266505,6.855743400000001,no_fall
-0.26345214,-3.9601648000000003,7.120393300000001,no_fall
-0.12813355,-4.252357,7.6173595999999995,no_fall
-0.22513184,-4.2487645,8.206534,no_fall
-0.29338990000000004,-4.179309,8.195757,no_fall
-0.4778064,-4.394860700000001,8.068821,no_fall
-0.8107141,-4.5637097,7.667655,no_fall
-0.6478528,-4.479883999999999,7.7538757,no_fall
-0.33530274,-3.6799476,7.806566,no_fall
-0.27662477,-3.026107,7.976612599999999,no_fall
-0.24788453,-3.7781434000000003,8.5598,no_fall
-0.39637575,-5.2367099999999995,8.446036,no_fall
-0.22273682,-5.967191000000001,8.549023,no_fall
-0.07783814,-5.868995,8.957373,no_fall
-0.18561402,-5.1289344,8.709489,no_fall
-0.028740235,-4.5792775,8.553811999999999,no_fall
0.0035925293,-4.1373963,8.472382000000001,no_fall
-0.027542725,-3.69791,8.703501,no_fall
0.09460327,-3.5901343999999997,8.9022875,no_fall
0.09699829,-4.0727305,9.2890835,no_fall
-0.09460327,-4.101471,9.460327000000001,no_fall
-0.12573853,-3.803291,9.823172999999999,no_fall
-0.023950195,-4.242776999999999,9.726174,no_fall
0.55803955,-4.446354,9.7393465,no_fall
0.94842774,-4.317023000000001,9.368119,no_fall
1.1376343,-4.2224193,8.898695,no_fall
0.9939331,-3.974535,8.012538000000001,no_fall
0.64066774,-3.998485,8.028106,no_fall
0.57001466,-4.409231,8.104746,no_fall
0.4921765,-4.734953400000001,8.059239999999999,no_fall
0.19998413,-4.7110033,7.5335339999999995,no_fall
0.3065625,-4.7888417,7.3766603,no_fall
0.5628295999999999,-4.8283596,7.1527256999999995,no_fall
0.7987390000000001,-4.6547203,7.531139,no_fall
0.86100954,-5.0163684,7.7598634,no_fall
1.0154883,-5.342091,8.301138,no_fall
0.99872315,-5.630691000000001,8.708291000000001,no_fall
1.1029065,-4.6427455,7.876022,no_fall
1.3400134,-6.6701293,8.538244,no_fall
0.085023195,-8.249645,9.519005,no_fall
-0.123343505,-8.134684,9.410031,no_fall
0.34248778,-6.173163,8.291557000000001,no_fall
0.07903565,-3.8236487,8.206534,no_fall
-0.45984375,-2.6979895000000003,8.368198,no_fall
-0.7544311,-3.1278956,8.805289,no_fall
-1.2657677999999999,-3.9853125,9.085506,no_fall
-1.9363732,-4.397256,8.737031,no_fall
-2.3638842,-4.7696815,7.97302,no_fall
-1.7507592,-5.027146,8.184979,no_fall
-0.80472654,-4.9576902,8.57896,no_fall
-0.58558226,-4.8894324000000005,8.382568,no_fall
-0.43589357,-5.039121,7.2497240000000005,no_fall
-0.11017089999999999,-5.473817299999999,6.484515,no_fall
0.31973509999999994,-6.0294620000000005,5.419929,no_fall
0.85502195,-6.1983104,5.0403185,no_fall
1.2130774,-5.669011,5.011578599999999,no_fall
0.96040285,-5.2558703,5.646258400000001,no_fall
0.5771997,-5.252278,6.3156667,no_fall
0.6442602,-5.782774400000001,6.483318,no_fall
0.45984375,-6.882088700000001,5.894143,no_fall
0.3305127,-8.1071415,5.266648,no_fall
0.7544311,-9.136999000000001,4.493057,no_fall
1.2681628,-9.945317999999999,3.749403,no_fall
1.7483642,-10.290201,3.7506006000000003,no_fall
2.147135,-10.106982,4.30385,no_fall
1.9830762,-9.866283000000001,5.170847,no_fall
1.6573535,-10.546469,5.2870054,no_fall
1.3567786,-11.371552000000001,4.567302,no_fall
1.0442286,-11.898457,4.1876917,no_fall
1.0645862,-11.740386,4.176914,no_fall
0.99752563,-10.734478,3.766168,no_fall
1.0813513000000001,-10.190808,3.5122961999999998,no_fall
1.1424243,-10.110575,3.3673975,no_fall
1.2561878,-10.390792,3.2500415,no_fall
1.3340258999999999,-10.879375999999999,2.9650342,no_fall
1.5208374,-10.791958000000001,2.6728417999999996,no_fall
1.6872913,-10.317744,1.6154407,no_fall
1.9064355,-9.441167,1.3220508,no_fall
2.205813,-8.801697,1.3184582,no_fall
2.396217,-9.073531,2.1255797999999997,no_fall
2.3363416,-9.602831,3.0201197,no_fall
2.3016137999999997,-9.565708,3.1913636000000003,no_fall
2.147135,-9.174122,2.9650342,no_fall
1.9495459,-8.622069999999999,2.941084,no_fall
1.6705261000000002,-8.371791,2.4980054,no_fall
1.8142273000000002,-8.183782,2.0249891,no_fall
2.3327491,-8.240065,1.7531543,no_fall
2.7171497000000002,-8.558602,1.9124231,no_fall
2.957849,-8.921448,2.1136048,no_fall
2.7566674,-8.932225,1.834585,no_fall
2.4584875,-8.814869,2.1219873,no_fall
2.318379,-8.863967,2.7087672,no_fall
2.3555017000000005,-8.869955000000001,3.1650183,no_fall
2.2585034,-8.926238,3.432063,no_fall
2.3758592999999997,-9.107061,3.6931199999999995,no_fall
2.4560926,-9.026829,3.2320787999999996,no_fall
2.2680835999999998,-8.943003,4.404441,no_fall
1.7878821,-7.9203296000000005,5.0846267,no_fall
1.7663269,-7.0820727,4.4966493,no_fall
1.8082397000000001,-6.617439,3.791316,no_fall
2.0848646,-7.5155710000000004,3.3290772000000004,no_fall
2.0932472,-9.861493,3.3590150000000003,no_fall
2.9817994,-9.958491,2.5339308,no_fall
2.454895,-9.353748,3.6476147000000005,no_fall
2.75547,-6.549181,5.539680000000001,no_fall
3.5218762999999997,-4.584067299999999,5.630691000000001,no_fall
4.1493709999999995,-7.0629125,3.8631665999999996,no_fall
4.418811,-10.544073,2.718347,no_fall
4.6247826,-12.134366,2.1291723,no_fall
3.8835241999999996,-12.444522000000001,3.4715807,no_fall
3.4488282,-11.02188,3.8356237,no_fall
3.4284703999999997,-9.856703,3.441643,no_fall
3.5254687999999996,-8.635242,2.9925767999999997,no_fall
3.5110986000000004,-7.6616672999999995,2.4237597,no_fall
3.4141004,-6.7683253,1.6836988000000002,no_fall
3.2967443,-5.9755735,1.4813195,no_fall
3.2823743999999997,-5.894143,0.91489744,no_fall
2.9794042000000003,-7.101233000000001,1.1831397,no_fall
3.0296998,-7.9574523,1.5352075,no_fall
2.9422815,-7.811356,1.4358143,no_fall
2.8668384999999996,-7.763456,1.4346166999999999,no_fall
2.7698400000000003,-7.989785,1.8262023999999997,no_fall
2.694397,-8.984916,2.1806653,no_fall
2.8919861,-9.742939,2.0285816000000003,no_fall
2.941084,-10.277028999999999,1.5675403,no_fall
3.171006,-10.660232,1.4250367,no_fall
3.307522,-10.884167,1.9255958,no_fall
3.2440537999999997,-10.797946000000001,2.3028114,no_fall
2.9782069,-9.932146000000001,1.783092,no_fall
2.7135572,-9.395661,1.1783496,no_fall
2.7710376,-9.444759,0.4921765,no_fall
2.8560607000000005,-10.142908,-0.0371228,no_fall
2.906356,-10.773995,-0.41433838,no_fall
2.7794201000000003,-11.114088,-0.5269043000000001,no_fall
2.530338,-11.078163,-0.49696654,no_fall
2.0010388,-11.166779,-0.40835083,no_fall
1.6825012,-11.252999,-0.0047900393,no_fall
1.4885046,-10.545271000000001,-0.28859985,no_fall
1.2837305,-9.607621,-0.41074586,no_fall
1.2382251,-8.963361,-0.61552,no_fall
1.6693286,-8.497529,-0.47541140000000004,no_fall
1.8238074,-8.490344,-0.033530273,no_fall
1.7986596999999998,-8.57417,0.3580554,no_fall
1.9052380000000002,-8.558602,0.17483643,no_fall
1.9663110000000001,-8.325088000000001,-0.183219,no_fall
2.017804,-8.168214,-1.0538086000000002,no_fall
2.1543200000000002,-8.454419,-1.1364368,no_fall
2.4680676,-9.183702,-1.6250207,no_fall
3.0237122000000003,-9.841135000000001,-1.8764976999999998,no_fall
3.0692174,-10.526111,-2.003434,no_fall
3.1362782000000005,-10.917697,-2.1650977000000005,no_fall
3.0452673,-10.939252,-2.381847,no_fall
2.826123,-10.354867,-2.5459058,no_fall
2.398612,-9.447155,-2.8692333999999997,no_fall
2.0357666,-8.580157,-2.7734327000000003,no_fall
1.3843212999999999,-8.317903,-2.4010072,no_fall
1.0394385,-8.522677,-2.3710694,no_fall
0.2802173,-9.479486999999999,-2.0704944,no_fall
-0.38200559999999995,-10.802735,-1.223855,no_fall
-0.9807604999999999,-11.260183999999999,-0.3221301,no_fall
-0.69216067,-9.47829,-0.6119275,no_fall
0.11615845,-7.098838000000001,-1.7675243999999999,no_fall
0.2323169,-6.485713,-2.9817994,no_fall
0.5376819,-7.7694434999999995,-3.6739599999999997,no_fall
1.1412268,-9.557325,-2.8740234,no_fall
1.1172767,-11.32485,-1.6465758999999998,no_fall
0.79035646,-12.445719,-1.5723303999999998,no_fall
0.7220984,-12.895983,-2.4692652,no_fall
0.62031007,-12.506791999999999,-3.2452514,no_fall
0.83825684,-11.584709,-3.8607714,no_fall
0.8562195,-10.402766999999999,-4.0463853,no_fall
0.9364526,-9.563313,-4.0894957000000005,no_fall
1.0190808,-9.145382000000001,-4.3565407,no_fall
1.2502002,-8.6843405,-3.9062769999999998,no_fall
1.0957215,-8.307125,-3.8284388,no_fall
1.2657677999999999,-8.041278,-4.176914,no_fall
1.2969031,-8.523874000000001,-4.3002577,no_fall
1.3304334,-9.347761,-4.6247826,no_fall
1.1064991000000002,-9.879456,-4.584067299999999,no_fall
0.96399534,-10.290201,-4.266727400000001,no_fall
0.86579955,-9.557325,-4.271517299999999,no_fall
0.77838135,-8.826844,-4.099076,no_fall
0.6610254,-8.046068,-4.6152024,no_fall
0.88735473,-7.540719,-4.603227599999999,no_fall
0.86579955,-7.562274,-4.6906457,no_fall
0.92687255,-8.122708,-4.9840355,no_fall
1.1927197,-8.933423,-5.146897,no_fall
1.6058606000000002,-9.601633,-5.0798364000000005,no_fall
2.0872595,-7.7814183,-6.0617943,no_fall
2.2189856,-6.737189999999999,-6.0330544,no_fall
2.2764661,-6.094126999999999,-5.794749700000001,no_fall
2.1315675,-6.295309,-5.522915,no_fall
1.8980529,-7.4113880000000005,-5.227130000000001,no_fall
1.6429833999999999,-8.890312,-5.140909,no_fall
1.8142273000000002,-9.534573,-5.356461,no_fall
2.2237756,-9.275910000000001,-5.974376,no_fall
2.4405248,-8.410111,-6.308481,no_fall
2.5650659,-7.109615299999999,-6.326444,no_fall
2.5147705,-6.245013,-6.3671594,no_fall
2.0944445,-6.363567,-6.0881395,no_fall
1.4561719,-7.595803999999999,-5.053491,no_fall
1.0514135,-9.1202345,-3.8763392,no_fall
0.67898804,-9.224418,-4.176914,no_fall
0.54606444,-8.352631,-4.963678,no_fall
0.25027955,-7.7933936,-5.997129,no_fall
0.45026368,-7.908354300000001,-6.3228517,no_fall
1.0286609,-8.513097,-6.667733999999999,no_fall
1.8633252,-8.674761,-6.142027400000001,no_fall
2.3267615000000004,-8.177794,-6.303691400000001,no_fall
2.5267456000000004,-7.5467067,-5.981561,no_fall
2.6536817999999998,-7.4317455,-5.882168,no_fall
2.618954,-7.877219,-5.989944,no_fall
2.4405248,-8.465197,-6.2809386,no_fall
2.1974304,-8.908275999999999,-6.245013,no_fall
1.9483484,-9.354946,-5.868995,no_fall
1.6357983,-9.696237,-5.4235215,no_fall
1.5016773,-10.213561,-5.0427136,no_fall
1.3495935,-10.602752,-5.205575,no_fall
1.3927038999999999,-10.424322,-5.034331,no_fall
1.287323,-9.690249,-5.1600695,no_fall
1.1316468000000002,-9.226811999999999,-5.015171,no_fall
1.1999048,-9.207653,-4.9529004,no_fall
1.1172767,-9.522597,-4.7553114999999995,no_fall
1.1879296,-9.702224000000001,-4.490661599999999,no_fall
1.2118798000000002,-9.724977,-4.5565248,no_fall
1.4250367,-9.370514,-4.325405,no_fall
1.5447876,-9.065149,-4.6978307,no_fall
1.4753319999999999,-8.555010000000001,-4.746928700000001,no_fall
1.5364051,-8.361013,-4.7277684,no_fall
1.3220508,-8.291557000000001,-4.5229945,no_fall
1.0178833,-8.673563,-3.7410203999999996,no_fall
0.9232799999999999,-9.437574,-3.3159046,no_fall
0.8490344000000001,-10.042316,-3.424878,no_fall
1.0909313999999999,-9.986034,-3.7733532999999997,no_fall
1.2513976999999998,-9.745335,-3.578159,no_fall
1.4178516,-9.352551,-3.8188586000000004,no_fall
1.6848961999999998,-8.92025,-3.5015185,no_fall
1.7854869999999998,-8.519085,-3.7086878,no_fall
1.5902929,-8.390951,-3.6512072,no_fall
1.4202466,-8.343050999999999,-3.6895275,no_fall
1.284928,-8.429272000000001,-3.6476147000000005,no_fall
1.2046948999999998,-8.519085,-3.6571949,no_fall
1.2466077,-8.513097,-3.6368372000000004,no_fall
1.4382092,-8.601712,-3.6859349999999997,no_fall
1.5890955,-8.737031,-3.793711,no_fall
1.7088464,-8.90109,-3.8679566,no_fall
1.8681151999999999,-8.647217999999999,-3.7841308,no_fall
1.8860778999999999,-8.162227,-4.1170387,no_fall
1.7723144,-7.595803999999999,-4.2619370000000005,no_fall
1.5914905000000001,-7.4101906,-5.069058999999999,no_fall
1.4178516,-7.834109,-4.90979,no_fall
1.4106665,-8.926238,-4.5684996,no_fall
1.4286292,-9.853110000000001,-3.8200562000000007,no_fall
1.4813195,-9.941726,-3.6955152,no_fall
1.5148499,-9.2328005,-3.5554066,no_fall
1.4549743999999998,-8.622069999999999,-3.8799317,no_fall
1.5627502,-8.186176,-4.1685314,no_fall
1.353186,-8.601712,-4.235592,no_fall
1.289718,-9.413624,-4.2559495,no_fall
1.2921131000000001,-10.147697,-4.123026,no_fall
1.2837305,-10.77639,-4.077521,no_fall
1.4370117,-10.868599,-4.2499623,no_fall
1.2801379,-10.886561,-4.0272255,no_fall
1.3316308000000001,-11.000324,-3.925437,no_fall
1.3412110000000002,-10.739267,-4.216432,no_fall
1.4202466,-10.224339,-4.652325599999999,no_fall
1.6369958,-9.655521,-4.8175817,no_fall
1.8130297999999998,-9.183702,-4.750521,no_fall
1.9962487000000002,-9.128617,-4.106261,no_fall
2.078877,-9.377699,-4.397256,no_fall
2.0513341,-9.684261,-4.012855,no_fall
1.7687218999999996,-9.528585000000001,-3.7889209000000004,no_fall
1.8118323,-9.062754,-3.7769458,no_fall
1.7806970000000002,-8.3957405,-3.9913,no_fall
1.4537768,-7.783813499999999,-3.7853284,no_fall
1.419049,-7.618557000000001,-3.8523888999999993,no_fall
1.583108,-7.9346995,-3.9038817999999997,no_fall
1.4873071000000002,-8.389753,-3.6955152,no_fall
1.3328284,-8.819659,-3.0728102,no_fall
1.4681468999999998,-9.445957,-2.5291407,no_fall
1.5627502,-9.709408999999999,-2.3159838,no_fall
1.3244458000000001,-10.005194,-2.3028114,no_fall
1.1615845,-10.335707000000001,-2.7734327000000003,no_fall
1.2166698999999999,-10.318942,-3.1374755000000003,no_fall
1.2813355,-9.8028145,-3.4045203,no_fall
1.3771361999999998,-9.456735,-3.5410364000000003,no_fall
1.4801221000000002,-9.399253999999999,-3.4129028,no_fall
1.4801221000000002,-9.753717,-2.8369007,no_fall
1.5591576999999999,-10.260263,-2.8369007,no_fall
1.4932947,-10.608739,-2.8464806,no_fall
1.463357,-10.660232,-3.05844,no_fall
1.299298,-10.135722999999999,-3.1769933999999997,no_fall
1.1364368,-9.272317999999999,-3.3913476,no_fall
