1733028734070
1733036469411,1,3,-38.361027,-7.745493,-0.29578492
1733036469421,1,3,-34.052387,-5.140909,-0.74485105
1733036469415,4,3,2.5108283,4.007525,2.3723438
1733036469431,1,3,-30.671818,-3.6895275,0.17842895
1733036469441,1,3,-35.702557,-5.6151233,3.7793407
1733036469435,4,3,0.515588,2.0005667,-0.061785337
1733036469451,1,3,-37.68324,-5.2882032,15.086228
1733036469461,1,3,-38.837635,-21.647385,28.572582
1733036469455,4,3,-1.3709953,-0.18109496,-1.8237327
1733036469471,1,3,-38.837635,-38.646034,24.845932
1733036469480,1,3,-38.837635,-4.888235,8.98731
1733036469474,4,3,-1.9398465,-1.643703,-2.4149544
1733036469490,1,3,-10.843451,22.300026,-9.313033
1733036469500,1,3,-7.8544664,12.460089,-14.9557
1733036469494,4,3,0.21944447,-3.125486,-1.1728561
1733036469510,1,3,-0.7747888,6.7946706,-11.340418
1733036469520,1,3,0.48738647,-2.3566992,-6.8964586
1733036469514,4,3,-0.21624868,-5.8110175,-4.3121905
1733036469530,1,3,3.8559813,-11.35838,-2.842888
1733036469540,1,3,4.176914,-20.115768,11.769126
1733036469534,4,3,-3.9201732,-5.081311,-1.7704695
1733036469550,1,3,-2.430945,-20.162472,9.356144
1733036469559,1,3,-9.889035,-17.292042,2.5602758
1733036469553,4,3,-2.2136195,-1.4104102,1.035437
1733036469569,1,3,-8.287965,-6.955137,0.2562671
1733036469579,1,3,-10.75723,-3.0273046,-0.5113367
1733036469573,4,3,0.9171927,1.7086842,-0.11717909
1733036469589,1,3,-10.448273,-3.2596216,1.167572
1733036469599,1,3,-8.200547,-5.5241127,3.8248463
1733036469593,4,3,1.5883093,0.53050166,-0.33662355
1733036469609,1,3,-6.617439,-7.763456,5.0187635
1733036469619,1,3,-5.950426,-7.787406,4.797224
1733036469613,4,3,0.18961707,-1.0407634,0.19387813
1733036469629,1,3,-6.10251,-6.485713,3.7027001
1733036469638,1,3,-6.744375,-5.3708315,2.950664
1733036469632,4,3,0.17789917,-0.3685815,0.26738137
1733036469648,1,3,-7.7430983,-5.703739,2.2944288
1733036469658,1,3,-7.594607,-5.8642054,1.8729053
1733036469652,4,3,0.31851408,0.29827404,0.27057716
1733036469668,1,3,-7.514374,-5.6342835,1.8992505
1733036469678,1,3,-7.597002,-5.437892,1.7794995
1733036469672,4,3,0.15659387,-0.05006743,0.4463458
1733036469688,1,3,-7.6341248,-5.4271145,1.9806812
1733036469698,1,3,-7.6688523,-5.070256,2.4369323
1733036469692,4,3,0.24394555,-0.38242993,0.31638354
1733036469708,1,3,-7.933502,-4.3936634,3.1410682
1733036469717,1,3,-8.208929,-4.2858872,3.6356397
1733036469711,4,3,0.32277513,-0.38562572,0.34408042
1733036469727,1,3,-7.829319,-4.540957,3.7589831
1733036469737,1,3,-7.4976087,-4.8642845,3.9529798
1733036469731,4,3,0.33449304,-0.39627838,0.35579833
1733036469747,1,3,-7.340735,-5.2415004,4.388873
1733036469761,1,3,-7.1730833,-5.6390734,3.8966968
1733036469751,4,3,0.21837921,-0.49960902,0.27164242
1733036469781,1,3,-6.9335814,-6.5767236,4.6990285
1733036469771,4,3,0.22690132,-0.61891866,0.024501082
1733036469801,1,3,-6.2031007,-7.310797,4.3385777
1733036469790,4,3,0.21518342,-0.6263755,0.068176925
1733036469811,1,3,-6.2246556,-7.3766603,3.869154
1733036469821,1,3,-6.397097,-6.983877,3.7086878
1733036469810,4,3,0.30999196,-0.43356264,0.24394555
1733036469831,1,3,-6.644982,-6.2905188,3.737428
1733036469841,1,3,-7.047345,-5.069059,4.429589
1733036469830,4,3,0.7616641,-0.27164242,0.39414784
1733036469851,1,3,-7.658075,-4.5445495,4.726571
1733036469860,1,3,-8.020921,-4.6319675,4.533772
1733036469850,4,3,1.2112057,-0.1587244,0.43995422
1733036469870,1,3,-7.8173437,-4.6619053,4.1218286
1733036469880,1,3,-7.489226,-4.5277843,4.022435
1733036469869,4,3,1.1121361,-0.14168017,0.3110572
1733036469890,1,3,-7.010222,-4.472699,3.8475988
1733036469900,1,3,-7.0090246,-4.366121,3.6703675
1733036469889,4,3,0.81705785,-0.18748654,0.25246766
1733036469910,1,3,-7.1682935,-4.508624,3.7793407
1733036469920,1,3,-7.389833,-4.5373645,3.998485
1733036469909,4,3,0.80107886,-0.10333065,0.2961435
1733036469930,1,3,-7.3706727,-4.2248144,4.1829014
1733036469939,1,3,-7.5047936,-3.8943017,3.9661524
1733036469929,4,3,0.8777779,0.0,0.40373522
1733036469949,1,3,-7.4832387,-3.4751732,3.6368372
1733036469959,1,3,-7.6556797,-3.429668,4.199667
1733036469948,4,3,1.0013486,0.07137272,0.43569314
1733036469969,1,3,-7.8544664,-3.615282,4.651128
1733036469979,1,3,-7.599397,-4.179309,4.8654823
1733036469968,4,3,1.0844392,0.113983296,0.3685815
1733036469989,1,3,-7.7371106,-5.070256,4.64514
1733036469999,1,3,-8.248447,-5.9923387,5.652246
1733036469988,4,3,1.087635,0.17896442,0.33449304
1733036470009,1,3,-8.303533,-5.932463,6.001919
1733036470018,1,3,-7.70837,-4.9864306,5.6390734
1733036470008,4,3,1.2399678,0.21092236,0.33023196
1733036470028,1,3,-7.026987,-4.196074,5.173242
1733036470038,1,3,-6.619834,-4.047583,4.855902
1733036470027,4,3,1.0077401,0.23435818,0.5411543
1733036470048,1,3,-6.907236,-4.4032435,4.9624805
1733036470058,1,3,-7.3443274,-4.693041,4.9576902
1733036470047,4,3,0.7797736,0.13741912,0.5123922
1733036470068,1,3,-7.785011,-4.326603,5.0403185
1733036470078,1,3,-8.0017605,-3.417693,4.888235
1733036470067,4,3,0.8149273,0.11291803,0.5752428
1733036470087,1,3,-8.020921,-2.381847,4.4786863
1733036470097,1,3,-7.8305163,-1.6393908,4.57329
1733036470087,4,3,0.9193232,0.066046394,0.62957126
1733036470107,1,3,-7.538324,-1.3831238,4.077521
1733036470117,1,3,-7.132368,-0.8801697,3.4823585
1733036470106,4,3,0.7659251,-0.047936898,0.34834146
1733036470127,1,3,-6.4030848,-0.2802173,4.0631504
1733036470137,1,3,-5.9983263,-0.87178713,4.3278003
1733036470126,4,3,0.37284255,-0.128897,0.20453078
1733036470147,1,3,-6.8952613,-1.971101,4.716991
1733036470157,1,3,-7.715555,-2.8345056,5.5803957
1733036470146,4,3,0.32703617,-0.034088463,0.2066613
1733036470166,1,3,-8.467591,-3.6967127,6.6018715
1733036470176,1,3,-8.504714,-4.164939,6.827003
1733036470166,4,3,0.28016454,0.083090626,0.22583605
1733036470186,1,3,-8.019723,-4.174519,6.629414
1733036470196,1,3,-7.2173915,-4.052373,5.8390574
1733036470185,4,3,0.05752428,0.09054748,0.12676647
1733036470206,1,3,-6.932384,-3.7386255,5.4534593
1733036470216,1,3,-7.122788,-2.982997,4.888235
1733036470205,4,3,0.07243798,0.049002163,0.05752428
1733036470226,1,3,-6.974297,-1.7112415,4.5792775
1733036470236,1,3,-7.113208,-1.0298584,4.990023
1733036470225,4,3,0.30573088,0.083090626,0.16511598
1733036470245,1,3,-7.785011,-1.1280541,4.996011
1733036470255,1,3,-8.121511,-1.6597486,5.332511
1733036470244,4,3,0.31318775,0.14487596,0.20879182
1733036470265,1,3,-7.843689,-2.7973828,5.750442
1733036470275,1,3,-7.916737,-4.035608,5.685776
1733036470264,4,3,-0.28229508,0.13102752,0.0777643
1733036470285,1,3,-7.745493,-4.7110033,5.384004
1733036470295,1,3,-7.556287,-4.4762917,4.9948134
1733036470284,4,3,-0.5581986,0.040480047,-0.06498113
1733036470305,1,3,-7.5347314,-3.5374439,5.061874
1733036470315,1,3,-7.731123,-2.5902135,4.6499305
1733036470304,4,3,-0.044741105,0.046871636,-0.01917476
1733036470324,1,3,-7.8400965,-1.6777111,4.7768664
1733036470334,1,3,-8.010143,-1.475332,4.925358
1733036470323,4,3,0.32597092,0.10652644,0.09054748
1733036470344,1,3,-8.110734,-1.9806812,4.798422
1733036470354,1,3,-7.8089614,-2.46208,4.822372
1733036470343,4,3,0.058589544,0.09374327,0.023435818
1733036470364,1,3,-7.606582,-3.117118,4.987628
1733036470374,1,3,-7.683223,-3.554209,4.821174
1733036470363,4,3,-0.24927188,0.030892668,-0.12357067
1733036470384,1,3,-7.731123,-3.178191,4.775669
1733036470394,1,3,-7.6688523,-2.506388,5.013973
1733036470383,4,3,-0.070307456,0.013848438,-0.15126754
1733036470403,1,3,-7.891589,-2.4656725,5.1217494
1733036470413,1,3,-7.9035645,-2.9111462,5.0642686
1733036470402,4,3,0.0063915867,0.033023197,-0.068176925
1733036470423,1,3,-7.890392,-3.547024,5.1696496
1733036470433,1,3,-7.7430983,-3.8835242,5.1720448
1733036470422,4,3,-0.18748654,0.007456851,-0.14061491
1733036470443,1,3,-7.604187,-3.793711,5.3061657
1733036470453,1,3,-7.6856174,-3.4679883,5.22234
1733036470442,4,3,-0.099069595,0.0,-0.15659387
1733036470463,1,3,-7.8173437,-2.906356,4.8942223
1733036470473,1,3,-7.676038,-2.3135889,4.9576902
1733036470462,4,3,0.19813919,0.046871636,-0.046871636
1733036470482,1,3,-7.7909985,-2.3926246,4.912185
1733036470492,1,3,-7.8053684,-2.6512866,4.8570995
1733036470481,4,3,0.1470065,0.041545313,-0.033023197
1733036470502,1,3,-7.6568775,-3.1075377,5.021158
1733036470512,1,3,-7.6496925,-3.6595898,5.22713
1733036470501,4,3,-0.07563377,0.007456851,-0.09161274
1733036470522,1,3,-7.8891945,-4.188889,5.415139
1733036470532,1,3,-8.216114,-4.3146276,5.358856
1733036470521,4,3,-0.00958738,0.03195793,-0.08948221
1733036470542,1,3,-8.086783,-3.9589672,5.0235534
1733036470552,1,3,-8.0508585,-3.1446607,4.839137
1733036470541,4,3,0.2876214,0.11717909,-0.008522116
1733036470561,1,3,-7.780221,-2.4022045,3.3973353
1733036470571,1,3,-7.4784484,-1.9076331,4.240382
1733036470560,4,3,0.47510794,0.12996227,0.017044231
1733036470581,1,3,-8.013736,-2.2812562,4.373306
1733036470591,1,3,-8.067623,-2.5339308,5.464237
1733036470580,4,3,0.53263223,0.09161274,-0.033023197
1733036470601,1,3,-7.7838135,-2.950664,5.415139
1733036470611,1,3,-7.4006104,-2.9159362,5.6318884
1733036470600,4,3,0.043675844,0.05326322,-0.0628506
1733036470621,1,3,-7.462881,-3.485951,5.26066
1733036470630,1,3,-7.7035804,-4.188889,5.2091675
1733036470620,4,3,-0.1587244,0.068176925,-0.11717909
1733036470640,1,3,-7.5419164,-3.4212854,5.2917957
1733036470650,1,3,-7.6173596,-2.4692652,4.997208
1733036470639,4,3,0.08841695,0.092678,-0.030892668
1733036470660,1,3,-7.5742493,-1.9255958,4.8187795
1733036470670,1,3,-7.6484947,-2.123185,4.9768505
1733036470659,4,3,0.3025351,0.07989483,0.04261058
1733036470680,1,3,-7.838899,-2.9686267,4.963678
1733036470690,1,3,-7.9694276,-3.5530114,5.0331335
1733036470679,4,3,0.06072007,0.054328486,-0.0063915867
